Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds,GrandPrix,Year
SAI,55,29.0,0 days 00:01:36.600000,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000,HARD,15.0,True,Ferrari,1,False,96.6,Bahrain,2024
SAI,55,30.0,0 days 00:01:36.337000,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000,HARD,16.0,True,Ferrari,1,False,96.337,Bahrain,2024
SAI,55,31.0,0 days 00:01:36.537000,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000,HARD,17.0,True,Ferrari,1,False,96.537,Bahrain,2024
SAI,55,32.0,0 days 00:01:36.762000,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000,HARD,18.0,True,Ferrari,1,False,96.762,Bahrain,2024
SAI,55,33.0,0 days 00:01:36.556000,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000,HARD,19.0,True,Ferrari,1,False,96.556,Bahrain,2024
SAI,55,34.0,0 days 00:01:36.551000,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000,HARD,20.0,True,Ferrari,1,False,96.551,Bahrain,2024
SAI,55,35.0,0 days 00:01:39.274000,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000,HARD,21.0,True,Ferrari,1,False,99.274,Bahrain,2024
SAI,55,36.0,0 days 00:01:55.620000,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000,HARD,1.0,True,Ferrari,1,False,115.62,Bahrain,2024
SAI,55,37.0,0 days 00:01:35.302000,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000,HARD,2.0,True,Ferrari,1,True,95.302,Bahrain,2024
SAI,55,38.0,0 days 00:01:35.100000,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000,HARD,3.0,True,Ferrari,1,True,95.1,Bahrain,2024
SAI,55,39.0,0 days 00:01:34.709000,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000,HARD,4.0,True,Ferrari,1,True,94.709,Bahrain,2024
SAI,55,40.0,0 days 00:01:34.739000,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000,HARD,5.0,True,Ferrari,1,False,94.739,Bahrain,2024
SAI,55,41.0,0 days 00:01:35.041000,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000,HARD,6.0,True,Ferrari,1,False,95.041,Bahrain,2024
SAI,55,42.0,0 days 00:01:34.861000,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000,HARD,7.0,True,Ferrari,1,False,94.861,Bahrain,2024
SAI,55,43.0,0 days 00:01:34.795000,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000,HARD,8.0,True,Ferrari,1,False,94.795,Bahrain,2024
SAI,55,44.0,0 days 00:01:34.507000,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000,HARD,9.0,True,Ferrari,1,True,94.507,Bahrain,2024
SAI,55,45.0,0 days 00:01:34.790000,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000,HARD,10.0,True,Ferrari,1,False,94.79,Bahrain,2024
SAI,55,46.0,0 days 00:01:34.853000,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000,HARD,11.0,True,Ferrari,1,False,94.853,Bahrain,2024
SAI,55,47.0,0 days 00:01:34.901000,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000,HARD,12.0,True,Ferrari,1,False,94.901,Bahrain,2024
SAI,55,48.0,0 days 00:01:34.981000,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000,HARD,13.0,True,Ferrari,1,False,94.981,Bahrain,2024
SAI,55,49.0,0 days 00:01:35.440000,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000,HARD,14.0,True,Ferrari,1,False,95.44,Bahrain,2024
SAI,55,50.0,0 days 00:01:35.142000,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000,HARD,15.0,True,Ferrari,1,False,95.142,Bahrain,2024
SAI,55,51.0,0 days 00:01:35.282000,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000,HARD,16.0,True,Ferrari,1,False,95.282,Bahrain,2024
SAI,55,52.0,0 days 00:01:35.083000,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000,HARD,17.0,True,Ferrari,1,False,95.083,Bahrain,2024
SAI,55,53.0,0 days 00:01:35.211000,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000,HARD,18.0,True,Ferrari,1,False,95.211,Bahrain,2024
SAI,55,54.0,0 days 00:01:35.309000,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000,HARD,19.0,True,Ferrari,1,False,95.309,Bahrain,2024
SAI,55,55.0,0 days 00:01:35.407000,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000,HARD,20.0,True,Ferrari,1,False,95.407,Bahrain,2024
SAI,55,56.0,0 days 00:01:35.305000,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000,HARD,21.0,True,Ferrari,1,False,95.305,Bahrain,2024
SAI,55,57.0,0 days 00:01:35.327000,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000,HARD,22.0,True,Ferrari,1,False,95.327,Bahrain,2024
LEC,16,1.0,0 days 00:01:38.271000,,0 days 00:00:41.549000,0 days 00:00:23.635000,SOFT,4.0,False,Ferrari,12,False,98.271,Bahrain,2024
LEC,16,2.0,0 days 00:01:36.862000,0 days 00:00:31.166000,0 days 00:00:41.864000,0 days 00:00:23.832000,SOFT,5.0,False,Ferrari,1,True,96.862,Bahrain,2024
LEC,16,3.0,0 days 00:01:38.062000,0 days 00:00:31.223000,0 days 00:00:42.856000,0 days 00:00:23.983000,SOFT,6.0,False,Ferrari,1,False,98.062,Bahrain,2024
LEC,16,4.0,0 days 00:01:37.752000,0 days 00:00:30.958000,0 days 00:00:42.784000,0 days 00:00:24.010000,SOFT,7.0,False,Ferrari,1,False,97.752,Bahrain,2024
LEC,16,5.0,0 days 00:01:38.131000,0 days 00:00:31.192000,0 days 00:00:42.872000,0 days 00:00:24.067000,SOFT,8.0,False,Ferrari,1,False,98.131,Bahrain,2024
LEC,16,6.0,0 days 00:01:37.782000,0 days 00:00:30.936000,0 days 00:00:42.751000,0 days 00:00:24.095000,SOFT,9.0,False,Ferrari,1,False,97.782,Bahrain,2024
LEC,16,7.0,0 days 00:01:38.957000,0 days 00:00:31.008000,0 days 00:00:43.761000,0 days 00:00:24.188000,SOFT,10.0,False,Ferrari,1,False,98.957,Bahrain,2024
LEC,16,8.0,0 days 00:01:38.136000,0 days 00:00:31.200000,0 days 00:00:42.753000,0 days 00:00:24.183000,SOFT,11.0,False,Ferrari,1,False,98.136,Bahrain,2024
LEC,16,9.0,0 days 00:01:37.844000,0 days 00:00:31.147000,0 days 00:00:42.533000,0 days 00:00:24.164000,SOFT,12.0,False,Ferrari,1,False,97.844,Bahrain,2024
LEC,16,10.0,0 days 00:01:37.884000,0 days 00:00:30.988000,0 days 00:00:42.534000,0 days 00:00:24.362000,SOFT,13.0,False,Ferrari,12,False,97.884,Bahrain,2024
LEC,16,11.0,0 days 00:01:41.737000,0 days 00:00:32.241000,0 days 00:00:42.647000,0 days 00:00:26.849000,SOFT,14.0,False,Ferrari,1,False,101.737,Bahrain,2024
LEC,16,12.0,0 days 00:01:57.471000,0 days 00:00:51.178000,0 days 00:00:42.371000,0 days 00:00:23.922000,HARD,1.0,True,Ferrari,1,False,117.471,Bahrain,2024
LEC,16,13.0,0 days 00:01:36.432000,0 days 00:00:30.580000,0 days 00:00:42.173000,0 days 00:00:23.679000,HARD,2.0,True,Ferrari,1,True,96.432,Bahrain,2024
LEC,16,14.0,0 days 00:01:36.756000,0 days 00:00:30.787000,0 days 00:00:42.232000,0 days 00:00:23.737000,HARD,3.0,True,Ferrari,1,False,96.756,Bahrain,2024
LEC,16,15.0,0 days 00:01:36.813000,0 days 00:00:30.831000,0 days 00:00:42.256000,0 days 00:00:23.726000,HARD,4.0,True,Ferrari,1,False,96.813,Bahrain,2024
LEC,16,16.0,0 days 00:01:36.673000,0 days 00:00:30.606000,0 days 00:00:42.320000,0 days 00:00:23.747000,HARD,5.0,True,Ferrari,1,False,96.673,Bahrain,2024
LEC,16,17.0,0 days 00:01:37.302000,0 days 00:00:31.109000,0 days 00:00:42.332000,0 days 00:00:23.861000,HARD,6.0,True,Ferrari,1,False,97.302,Bahrain,2024
LEC,16,18.0,0 days 00:01:37.438000,0 days 00:00:31.180000,0 days 00:00:42.467000,0 days 00:00:23.791000,HARD,7.0,True,Ferrari,1,False,97.438,Bahrain,2024
LEC,16,19.0,0 days 00:01:36.821000,0 days 00:00:30.986000,0 days 00:00:42.030000,0 days 00:00:23.805000,HARD,8.0,True,Ferrari,1,False,96.821,Bahrain,2024
LEC,16,20.0,0 days 00:01:36.794000,0 days 00:00:30.839000,0 days 00:00:42.103000,0 days 00:00:23.852000,HARD,9.0,True,Ferrari,1,False,96.794,Bahrain,2024
LEC,16,21.0,0 days 00:01:36.977000,0 days 00:00:31.089000,0 days 00:00:42.091000,0 days 00:00:23.797000,HARD,10.0,True,Ferrari,1,False,96.977,Bahrain,2024
LEC,16,22.0,0 days 00:01:36.796000,0 days 00:00:30.994000,0 days 00:00:41.976000,0 days 00:00:23.826000,HARD,11.0,True,Ferrari,1,False,96.796,Bahrain,2024
LEC,16,23.0,0 days 00:01:36.987000,0 days 00:00:31.131000,0 days 00:00:41.941000,0 days 00:00:23.915000,HARD,12.0,True,Ferrari,1,False,96.987,Bahrain,2024
LEC,16,24.0,0 days 00:01:36.924000,0 days 00:00:31.083000,0 days 00:00:41.904000,0 days 00:00:23.937000,HARD,13.0,True,Ferrari,1,False,96.924,Bahrain,2024
LEC,16,25.0,0 days 00:01:36.760000,0 days 00:00:31.059000,0 days 00:00:41.828000,0 days 00:00:23.873000,HARD,14.0,True,Ferrari,1,False,96.76,Bahrain,2024
LEC,16,26.0,0 days 00:01:36.810000,0 days 00:00:30.991000,0 days 00:00:41.901000,0 days 00:00:23.918000,HARD,15.0,True,Ferrari,1,False,96.81,Bahrain,2024
LEC,16,27.0,0 days 00:01:36.831000,0 days 00:00:31.081000,0 days 00:00:41.881000,0 days 00:00:23.869000,HARD,16.0,True,Ferrari,1,False,96.831,Bahrain,2024
LEC,16,28.0,0 days 00:01:36.907000,0 days 00:00:31.019000,0 days 00:00:41.971000,0 days 00:00:23.917000,HARD,17.0,True,Ferrari,1,False,96.907,Bahrain,2024
LEC,16,29.0,0 days 00:01:36.963000,0 days 00:00:30.974000,0 days 00:00:42.065000,0 days 00:00:23.924000,HARD,18.0,True,Ferrari,1,False,96.963,Bahrain,2024
LEC,16,30.0,0 days 00:01:37.158000,0 days 00:00:31.134000,0 days 00:00:42.030000,0 days 00:00:23.994000,HARD,19.0,True,Ferrari,1,False,97.158,Bahrain,2024
LEC,16,31.0,0 days 00:01:37.031000,0 days 00:00:30.999000,0 days 00:00:42.079000,0 days 00:00:23.953000,HARD,20.0,True,Ferrari,1,False,97.031,Bahrain,2024
LEC,16,32.0,0 days 00:01:36.941000,0 days 00:00:31.153000,0 days 00:00:41.922000,0 days 00:00:23.866000,HARD,21.0,True,Ferrari,1,False,96.941,Bahrain,2024
LEC,16,33.0,0 days 00:01:36.741000,0 days 00:00:30.990000,0 days 00:00:41.868000,0 days 00:00:23.883000,HARD,22.0,True,Ferrari,1,False,96.741,Bahrain,2024
LEC,16,34.0,0 days 00:01:39.614000,0 days 00:00:31.219000,0 days 00:00:41.932000,0 days 00:00:26.463000,HARD,23.0,True,Ferrari,1,False,99.614,Bahrain,2024
LEC,16,35.0,0 days 00:01:56.166000,0 days 00:00:51.681000,0 days 00:00:41.260000,0 days 00:00:23.225000,HARD,1.0,True,Ferrari,1,False,116.166,Bahrain,2024
LEC,16,36.0,0 days 00:01:34.090000,0 days 00:00:30.063000,0 days 00:00:40.650000,0 days 00:00:23.377000,HARD,2.0,True,Ferrari,1,True,94.09,Bahrain,2024
LEC,16,37.0,0 days 00:01:34.897000,0 days 00:00:30.611000,0 days 00:00:40.962000,0 days 00:00:23.324000,HARD,3.0,True,Ferrari,1,False,94.897,Bahrain,2024
LEC,16,38.0,0 days 00:01:34.783000,0 days 00:00:30.550000,0 days 00:00:40.953000,0 days 00:00:23.280000,HARD,4.0,True,Ferrari,1,False,94.783,Bahrain,2024
LEC,16,39.0,0 days 00:01:35.087000,0 days 00:00:30.604000,0 days 00:00:41.077000,0 days 00:00:23.406000,HARD,5.0,True,Ferrari,1,False,95.087,Bahrain,2024
LEC,16,40.0,0 days 00:01:34.859000,0 days 00:00:30.507000,0 days 00:00:40.836000,0 days 00:00:23.516000,HARD,6.0,True,Ferrari,1,False,94.859,Bahrain,2024
LEC,16,41.0,0 days 00:01:35.028000,0 days 00:00:30.539000,0 days 00:00:41.033000,0 days 00:00:23.456000,HARD,7.0,True,Ferrari,1,False,95.028,Bahrain,2024
LEC,16,42.0,0 days 00:01:34.982000,0 days 00:00:30.413000,0 days 00:00:41.067000,0 days 00:00:23.502000,HARD,8.0,True,Ferrari,1,False,94.982,Bahrain,2024
LEC,16,43.0,0 days 00:01:35.192000,0 days 00:00:30.286000,0 days 00:00:41.367000,0 days 00:00:23.539000,HARD,9.0,True,Ferrari,1,False,95.192,Bahrain,2024
LEC,16,44.0,0 days 00:01:35.051000,0 days 00:00:30.468000,0 days 00:00:41.124000,0 days 00:00:23.459000,HARD,10.0,True,Ferrari,1,False,95.051,Bahrain,2024
LEC,16,45.0,0 days 00:01:35.220000,0 days 00:00:30.355000,0 days 00:00:41.281000,0 days 00:00:23.584000,HARD,11.0,True,Ferrari,1,False,95.22,Bahrain,2024
LEC,16,46.0,0 days 00:01:35.058000,0 days 00:00:30.238000,0 days 00:00:41.400000,0 days 00:00:23.420000,HARD,12.0,True,Ferrari,1,False,95.058,Bahrain,2024
LEC,16,47.0,0 days 00:01:35.057000,0 days 00:00:30.577000,0 days 00:00:41.115000,0 days 00:00:23.365000,HARD,13.0,True,Ferrari,1,False,95.057,Bahrain,2024
LEC,16,48.0,0 days 00:01:35.308000,0 days 00:00:30.640000,0 days 00:00:41.183000,0 days 00:00:23.485000,HARD,14.0,True,Ferrari,1,False,95.308,Bahrain,2024
LEC,16,49.0,0 days 00:01:35.302000,0 days 00:00:30.689000,0 days 00:00:41.120000,0 days 00:00:23.493000,HARD,15.0,True,Ferrari,1,False,95.302,Bahrain,2024
LEC,16,50.0,0 days 00:01:35.383000,0 days 00:00:30.639000,0 days 00:00:41.285000,0 days 00:00:23.459000,HARD,16.0,True,Ferrari,1,False,95.383,Bahrain,2024
LEC,16,51.0,0 days 00:01:35.418000,0 days 00:00:30.721000,0 days 00:00:41.116000,0 days 00:00:23.581000,HARD,17.0,True,Ferrari,1,False,95.418,Bahrain,2024
LEC,16,52.0,0 days 00:01:35.394000,0 days 00:00:30.693000,0 days 00:00:41.156000,0 days 00:00:23.545000,HARD,18.0,True,Ferrari,1,False,95.394,Bahrain,2024
LEC,16,53.0,0 days 00:01:35.480000,0 days 00:00:30.777000,0 days 00:00:41.227000,0 days 00:00:23.476000,HARD,19.0,True,Ferrari,1,False,95.48,Bahrain,2024
LEC,16,54.0,0 days 00:01:35.265000,0 days 00:00:30.700000,0 days 00:00:41.077000,0 days 00:00:23.488000,HARD,20.0,True,Ferrari,1,False,95.265,Bahrain,2024
LEC,16,55.0,0 days 00:01:35.785000,0 days 00:00:30.857000,0 days 00:00:41.308000,0 days 00:00:23.620000,HARD,21.0,True,Ferrari,1,False,95.785,Bahrain,2024
LEC,16,56.0,0 days 00:01:35.924000,0 days 00:00:30.744000,0 days 00:00:41.565000,0 days 00:00:23.615000,HARD,22.0,True,Ferrari,1,False,95.924,Bahrain,2024
LEC,16,57.0,0 days 00:01:36.324000,0 days 00:00:30.856000,0 days 00:00:41.655000,0 days 00:00:23.813000,HARD,23.0,True,Ferrari,1,False,96.324,Bahrain,2024
RUS,63,1.0,0 days 00:01:39.228000,,0 days 00:00:42.099000,0 days 00:00:23.694000,SOFT,4.0,False,Mercedes,12,False,99.228,Bahrain,2024
RUS,63,2.0,0 days 00:01:36.635000,0 days 00:00:30.829000,0 days 00:00:42.038000,0 days 00:00:23.768000,SOFT,5.0,False,Mercedes,1,True,96.635,Bahrain,2024
RUS,63,3.0,0 days 00:01:36.406000,0 days 00:00:30.367000,0 days 00:00:42.202000,0 days 00:00:23.837000,SOFT,6.0,False,Mercedes,1,True,96.406,Bahrain,2024
RUS,63,4.0,0 days 00:01:37.738000,0 days 00:00:31.135000,0 days 00:00:42.609000,0 days 00:00:23.994000,SOFT,7.0,False,Mercedes,1,False,97.738,Bahrain,2024
RUS,63,5.0,0 days 00:01:38.116000,0 days 00:00:31.636000,0 days 00:00:42.573000,0 days 00:00:23.907000,SOFT,8.0,False,Mercedes,1,False,98.116,Bahrain,2024
RUS,63,6.0,0 days 00:01:37.784000,0 days 00:00:31.360000,0 days 00:00:42.508000,0 days 00:00:23.916000,SOFT,9.0,False,Mercedes,1,False,97.784,Bahrain,2024
RUS,63,7.0,0 days 00:01:38.082000,0 days 00:00:31.480000,0 days 00:00:42.577000,0 days 00:00:24.025000,SOFT,10.0,False,Mercedes,1,False,98.082,Bahrain,2024
RUS,63,8.0,0 days 00:01:37.862000,0 days 00:00:31.238000,0 days 00:00:42.646000,0 days 00:00:23.978000,SOFT,11.0,False,Mercedes,1,False,97.862,Bahrain,2024
RUS,63,9.0,0 days 00:01:37.730000,0 days 00:00:31.120000,0 days 00:00:42.578000,0 days 00:00:24.032000,SOFT,12.0,False,Mercedes,1,False,97.73,Bahrain,2024
RUS,63,10.0,0 days 00:01:37.782000,0 days 00:00:31.247000,0 days 00:00:42.538000,0 days 00:00:23.997000,SOFT,13.0,False,Mercedes,12,False,97.782,Bahrain,2024
RUS,63,11.0,0 days 00:01:40.515000,0 days 00:00:31.392000,0 days 00:00:42.646000,0 days 00:00:26.477000,SOFT,14.0,False,Mercedes,1,False,100.515,Bahrain,2024
RUS,63,12.0,0 days 00:01:58.460000,0 days 00:00:52.570000,0 days 00:00:42.189000,0 days 00:00:23.701000,HARD,1.0,True,Mercedes,1,False,118.46,Bahrain,2024
RUS,63,13.0,0 days 00:01:37.167000,0 days 00:00:30.759000,0 days 00:00:42.479000,0 days 00:00:23.929000,HARD,2.0,True,Mercedes,1,False,97.167,Bahrain,2024
RUS,63,14.0,0 days 00:01:37.571000,0 days 00:00:30.851000,0 days 00:00:42.740000,0 days 00:00:23.980000,HARD,3.0,True,Mercedes,1,False,97.571,Bahrain,2024
RUS,63,15.0,0 days 00:01:36.922000,0 days 00:00:31.038000,0 days 00:00:42.152000,0 days 00:00:23.732000,HARD,4.0,True,Mercedes,1,False,96.922,Bahrain,2024
RUS,63,16.0,0 days 00:01:36.683000,0 days 00:00:31.030000,0 days 00:00:42.084000,0 days 00:00:23.569000,HARD,5.0,True,Mercedes,1,False,96.683,Bahrain,2024
RUS,63,17.0,0 days 00:01:36.234000,0 days 00:00:30.747000,0 days 00:00:41.766000,0 days 00:00:23.721000,HARD,6.0,True,Mercedes,1,True,96.234,Bahrain,2024
RUS,63,18.0,0 days 00:01:37.819000,0 days 00:00:31.462000,0 days 00:00:42.532000,0 days 00:00:23.825000,HARD,7.0,True,Mercedes,1,False,97.819,Bahrain,2024
RUS,63,19.0,0 days 00:01:37.233000,0 days 00:00:31.101000,0 days 00:00:42.267000,0 days 00:00:23.865000,HARD,8.0,True,Mercedes,1,False,97.233,Bahrain,2024
RUS,63,20.0,0 days 00:01:36.732000,0 days 00:00:30.862000,0 days 00:00:42.099000,0 days 00:00:23.771000,HARD,9.0,True,Mercedes,1,False,96.732,Bahrain,2024
RUS,63,21.0,0 days 00:01:36.769000,0 days 00:00:30.870000,0 days 00:00:42.180000,0 days 00:00:23.719000,HARD,10.0,True,Mercedes,1,False,96.769,Bahrain,2024
RUS,63,22.0,0 days 00:01:36.992000,0 days 00:00:30.840000,0 days 00:00:42.313000,0 days 00:00:23.839000,HARD,11.0,True,Mercedes,1,False,96.992,Bahrain,2024
RUS,63,23.0,0 days 00:01:36.954000,0 days 00:00:31.043000,0 days 00:00:42.088000,0 days 00:00:23.823000,HARD,12.0,True,Mercedes,1,False,96.954,Bahrain,2024
RUS,63,24.0,0 days 00:01:36.736000,0 days 00:00:30.867000,0 days 00:00:42.107000,0 days 00:00:23.762000,HARD,13.0,True,Mercedes,1,False,96.736,Bahrain,2024
RUS,63,25.0,0 days 00:01:36.928000,0 days 00:00:30.941000,0 days 00:00:42.199000,0 days 00:00:23.788000,HARD,14.0,True,Mercedes,1,False,96.928,Bahrain,2024
RUS,63,26.0,0 days 00:01:36.801000,0 days 00:00:30.867000,0 days 00:00:42.161000,0 days 00:00:23.773000,HARD,15.0,True,Mercedes,1,False,96.801,Bahrain,2024
RUS,63,27.0,0 days 00:01:36.815000,0 days 00:00:30.930000,0 days 00:00:42.115000,0 days 00:00:23.770000,HARD,16.0,True,Mercedes,1,False,96.815,Bahrain,2024
RUS,63,28.0,0 days 00:01:36.911000,0 days 00:00:30.980000,0 days 00:00:42.149000,0 days 00:00:23.782000,HARD,17.0,True,Mercedes,1,False,96.911,Bahrain,2024
RUS,63,29.0,0 days 00:01:37.066000,0 days 00:00:30.993000,0 days 00:00:42.224000,0 days 00:00:23.849000,HARD,18.0,True,Mercedes,1,False,97.066,Bahrain,2024
RUS,63,30.0,0 days 00:01:37.186000,0 days 00:00:31.030000,0 days 00:00:42.221000,0 days 00:00:23.935000,HARD,19.0,True,Mercedes,1,False,97.186,Bahrain,2024
RUS,63,31.0,0 days 00:01:39.405000,0 days 00:00:31.061000,0 days 00:00:42.153000,0 days 00:00:26.191000,HARD,20.0,True,Mercedes,1,False,99.405,Bahrain,2024
RUS,63,32.0,0 days 00:01:57.267000,0 days 00:00:52.151000,0 days 00:00:41.641000,0 days 00:00:23.475000,HARD,1.0,True,Mercedes,1,False,117.267,Bahrain,2024
RUS,63,33.0,0 days 00:01:35.838000,0 days 00:00:30.638000,0 days 00:00:41.572000,0 days 00:00:23.628000,HARD,2.0,True,Mercedes,1,True,95.838,Bahrain,2024
RUS,63,34.0,0 days 00:01:35.241000,0 days 00:00:30.286000,0 days 00:00:41.651000,0 days 00:00:23.304000,HARD,3.0,True,Mercedes,1,True,95.241,Bahrain,2024
RUS,63,35.0,0 days 00:01:35.772000,0 days 00:00:30.587000,0 days 00:00:41.817000,0 days 00:00:23.368000,HARD,4.0,True,Mercedes,1,False,95.772,Bahrain,2024
RUS,63,36.0,0 days 00:01:35.434000,0 days 00:00:30.608000,0 days 00:00:41.494000,0 days 00:00:23.332000,HARD,5.0,True,Mercedes,1,False,95.434,Bahrain,2024
RUS,63,37.0,0 days 00:01:35.481000,0 days 00:00:30.566000,0 days 00:00:41.586000,0 days 00:00:23.329000,HARD,6.0,True,Mercedes,1,False,95.481,Bahrain,2024
RUS,63,38.0,0 days 00:01:35.479000,0 days 00:00:30.600000,0 days 00:00:41.469000,0 days 00:00:23.410000,HARD,7.0,True,Mercedes,1,False,95.479,Bahrain,2024
RUS,63,39.0,0 days 00:01:35.204000,0 days 00:00:30.547000,0 days 00:00:41.329000,0 days 00:00:23.328000,HARD,8.0,True,Mercedes,1,True,95.204,Bahrain,2024
RUS,63,40.0,0 days 00:01:35.065000,0 days 00:00:30.390000,0 days 00:00:41.347000,0 days 00:00:23.328000,HARD,9.0,True,Mercedes,1,True,95.065,Bahrain,2024
RUS,63,41.0,0 days 00:01:35.093000,0 days 00:00:30.541000,0 days 00:00:41.250000,0 days 00:00:23.302000,HARD,10.0,True,Mercedes,1,False,95.093,Bahrain,2024
RUS,63,42.0,0 days 00:01:35.136000,0 days 00:00:30.570000,0 days 00:00:41.196000,0 days 00:00:23.370000,HARD,11.0,True,Mercedes,1,False,95.136,Bahrain,2024
RUS,63,43.0,0 days 00:01:35.193000,0 days 00:00:30.626000,0 days 00:00:41.237000,0 days 00:00:23.330000,HARD,12.0,True,Mercedes,1,False,95.193,Bahrain,2024
RUS,63,44.0,0 days 00:01:35.162000,0 days 00:00:30.573000,0 days 00:00:41.252000,0 days 00:00:23.337000,HARD,13.0,True,Mercedes,1,False,95.162,Bahrain,2024
RUS,63,45.0,0 days 00:01:35.276000,0 days 00:00:30.599000,0 days 00:00:41.328000,0 days 00:00:23.349000,HARD,14.0,True,Mercedes,1,False,95.276,Bahrain,2024
RUS,63,46.0,0 days 00:01:36.657000,0 days 00:00:30.649000,0 days 00:00:42.244000,0 days 00:00:23.764000,HARD,15.0,True,Mercedes,1,False,96.657,Bahrain,2024
RUS,63,47.0,0 days 00:01:35.805000,0 days 00:00:30.525000,0 days 00:00:41.724000,0 days 00:00:23.556000,HARD,16.0,True,Mercedes,1,False,95.805,Bahrain,2024
RUS,63,48.0,0 days 00:01:36.059000,0 days 00:00:30.794000,0 days 00:00:41.795000,0 days 00:00:23.470000,HARD,17.0,True,Mercedes,1,False,96.059,Bahrain,2024
RUS,63,49.0,0 days 00:01:35.954000,0 days 00:00:30.723000,0 days 00:00:41.727000,0 days 00:00:23.504000,HARD,18.0,True,Mercedes,1,False,95.954,Bahrain,2024
RUS,63,50.0,0 days 00:01:36.181000,0 days 00:00:30.691000,0 days 00:00:41.930000,0 days 00:00:23.560000,HARD,19.0,True,Mercedes,1,False,96.181,Bahrain,2024
RUS,63,51.0,0 days 00:01:35.852000,0 days 00:00:30.639000,0 days 00:00:41.734000,0 days 00:00:23.479000,HARD,20.0,True,Mercedes,1,False,95.852,Bahrain,2024
RUS,63,52.0,0 days 00:01:36.186000,0 days 00:00:30.678000,0 days 00:00:41.927000,0 days 00:00:23.581000,HARD,21.0,True,Mercedes,1,False,96.186,Bahrain,2024
RUS,63,53.0,0 days 00:01:35.979000,0 days 00:00:30.752000,0 days 00:00:41.740000,0 days 00:00:23.487000,HARD,22.0,True,Mercedes,1,False,95.979,Bahrain,2024
RUS,63,54.0,0 days 00:01:36.013000,0 days 00:00:30.744000,0 days 00:00:41.687000,0 days 00:00:23.582000,HARD,23.0,True,Mercedes,1,False,96.013,Bahrain,2024
RUS,63,55.0,0 days 00:01:36.151000,0 days 00:00:30.818000,0 days 00:00:41.709000,0 days 00:00:23.624000,HARD,24.0,True,Mercedes,1,False,96.151,Bahrain,2024
RUS,63,56.0,0 days 00:01:36.350000,0 days 00:00:30.808000,0 days 00:00:41.885000,0 days 00:00:23.657000,HARD,25.0,True,Mercedes,1,False,96.35,Bahrain,2024
RUS,63,57.0,0 days 00:01:36.440000,0 days 00:00:30.765000,0 days 00:00:42.018000,0 days 00:00:23.657000,HARD,26.0,True,Mercedes,1,False,96.44,Bahrain,2024
